fpr,tpr,precision,recall
0.20126091173617847,0.773109243697479,0.04132973944294699,0.773109243697479
0.2017458777885548,0.773109243697479,0.04134831460674157,0.773109243697479
0.2024733268671193,0.773109243697479,0.0413855150697256,0.773109243697479
0.20344325897187196,0.773109243697479,0.041404140414041404,0.773109243697479
0.20392822502424832,0.773109243697479,0.041422782530391715,0.773109243697479
0.20441319107662465,0.773109243697479,0.04147880973850315,0.773109243697479
0.20514064015518912,0.773109243697479,0.04151624548736462,0.773109243697479
0.20659553831231814,0.773109243697479,0.04153498871331828,0.773109243697479
0.2075654704170708,0.773109243697479,0.04155374887082204,0.773109243697479
0.20926285160038796,0.773109243697479,0.04157252598282874,0.773109243697479
0.20999030067895247,0.773109243697479,0.04159132007233273,0.773109243697479
0.2104752667313288,0.773109243697479,0.041610131162369966,0.773109243697479
0.21144519883608148,0.773109243697479,0.04168554599003172,0.773109243697479
0.21217264791464596,0.773109243697479,0.04170444242973708,0.773109243697479
0.21362754607177498,0.773109243697479,0.041723356009070296,0.773109243697479
0.21435499515033948,0.773109243697479,0.041742286751361164,0.773109243697479
0.21532492725509214,0.773109243697479,0.041875284478834776,0.773109243697479
0.2162948593598448,0.773109243697479,0.04189435336976321,0.773109243697479
0.21726479146459748,0.773109243697479,0.04191343963553531,0.773109243697479
0.21871968962172647,0.773109243697479,0.041970802919708027,0.773109243697479
0.21944713870029098,0.773109243697479,0.04198995892286627,0.773109243697479
0.22065955383123181,0.773109243697479,0.04200913242009133,0.773109243697479
0.22138700290979632,0.773109243697479,0.042086001829826164,0.773109243697479
0.2228419010669253,0.773109243697479,0.042105263157894736,0.773109243697479
0.22405431619786614,0.773109243697479,0.04212454212454213,0.773109243697479
0.22453928225024247,0.773109243697479,0.04214383875400825,0.773109243697479
0.22502424830261883,0.773109243697479,0.042259990813045475,0.773109243697479
0.2289039767216295,0.773109243697479,0.042279411764705885,0.773109243697479
0.22938894277400582,0.773109243697479,0.042298850574712644,0.773109243697479
0.23011639185257032,0.773109243697479,0.04231830726770929,0.773109243697479
0.23205625606207567,0.773109243697479,0.0423572744014733,0.773109243697479
